frame,class,class_method
1115,AIR,acquisition
1116,AIR,acquisition
1117,AIR,acquisition
1118,AIR,acquisition
1119,AIR,acquisition
1120,AIR,acquisition
1121,AIR,acquisition
1122,AIR,acquisition
1123,AIR,acquisition
1124,AIR,acquisition
1125,AIR,acquisition
1126,AIR,acquisition
1127,AIR,acquisition
1128,AIR,acquisition
1129,AIR,acquisition
1130,AIR,acquisition
1131,AIR,acquisition
1132,AIR,acquisition
1133,AIR,acquisition
1134,AIR,acquisition
1135,AIR,acquisition
1136,AIR,acquisition
1137,AIR,acquisition
1138,AIR,acquisition
1139,AIR,acquisition
1140,AIR,acquisition
1141,AIR,acquisition
1142,AIR,acquisition
1143,AIR,acquisition
1144,AIR,acquisition
1145,AIR,acquisition
1146,AIR,acquisition
1147,AIR,acquisition
1148,AIR,acquisition
1149,AIR,acquisition
1150,AIR,acquisition
1151,AIR,acquisition
1152,AIR,acquisition
1153,AIR,acquisition
1154,AIR,acquisition
1155,AIR,acquisition
1156,AIR,acquisition
1157,AIR,acquisition
1158,AIR,acquisition
1159,AIR,acquisition
1160,AIR,acquisition
1161,AIR,acquisition
1162,AIR,acquisition
1163,AIR,acquisition
1164,AIR,acquisition
1165,AIR,acquisition
1166,AIR,acquisition
1167,AIR,acquisition
1168,AIR,acquisition
1169,AIR,acquisition
1170,AIR,acquisition
1171,AIR,acquisition
1172,AIR,acquisition
1173,AIR,acquisition
1174,AIR,acquisition
1175,AIR,acquisition
1176,AIR,acquisition
1177,AIR,acquisition
1178,AIR,acquisition
1179,AIR,acquisition
1180,AIR,acquisition
1181,AIR,acquisition
1182,AIR,acquisition
1183,AIR,acquisition
1184,AIR,acquisition
1185,AIR,acquisition
1186,AIR,acquisition
1187,AIR,acquisition
1188,AIR,acquisition
1189,AIR,acquisition
1190,AIR,acquisition
1191,AIR,acquisition
1192,AIR,acquisition
1193,AIR,acquisition
1194,AIR,acquisition
1195,AIR,acquisition
1196,AIR,acquisition
1197,AIR,acquisition
1198,AIR,acquisition
1199,AIR,acquisition
1200,AIR,acquisition
1201,AIR,acquisition
1202,AIR,acquisition
1203,AIR,acquisition
1204,AIR,acquisition
1205,AIR,acquisition
1206,AIR,acquisition
1207,AIR,acquisition
1208,AIR,acquisition
1209,AIR,acquisition
1210,AIR,acquisition
1211,AIR,acquisition
1212,AIR,acquisition
1213,AIR,acquisition
1214,AIR,acquisition
1215,AIR,acquisition
1216,AIR,acquisition
1217,AIR,acquisition
1218,AIR,acquisition
1219,AIR,acquisition
1220,AIR,acquisition
1221,AIR,acquisition
1222,AIR,acquisition
1223,AIR,acquisition
1224,AIR,acquisition
1225,AIR,acquisition
1226,AIR,acquisition
1227,AIR,acquisition
1228,AIR,acquisition
1229,AIR,acquisition
1230,AIR,acquisition
1231,AIR,acquisition
1232,AIR,acquisition
1233,AIR,acquisition
1234,AIR,acquisition
1235,AIR,acquisition
1236,AIR,acquisition
1237,AIR,acquisition
1238,AIR,acquisition
1239,AIR,acquisition
1240,AIR,acquisition
1241,AIR,acquisition
1242,AIR,acquisition
1243,AIR,acquisition
1244,AIR,acquisition
1245,AIR,acquisition
1246,AIR,acquisition
1247,AIR,acquisition
1248,AIR,acquisition
1249,AIR,acquisition
1250,AIR,acquisition
1251,AIR,acquisition
1252,AIR,acquisition
1253,AIR,acquisition
1254,AIR,acquisition
1255,AIR,acquisition
1256,AIR,acquisition
1257,AIR,acquisition
1258,AIR,acquisition
1259,AIR,acquisition
1260,AIR,acquisition
1261,AIR,acquisition
1262,AIR,acquisition
1263,AIR,acquisition
1264,AIR,acquisition
1265,AIR,acquisition
1266,AIR,acquisition
1267,AIR,acquisition
1268,AIR,acquisition
1269,AIR,acquisition
1270,AIR,acquisition
1271,AIR,acquisition
1272,AIR,acquisition
1273,AIR,acquisition
1274,AIR,acquisition
1275,AIR,acquisition
1276,AIR,acquisition
1277,AIR,acquisition
1278,AIR,acquisition
1279,AIR,acquisition
1280,AIR,acquisition
1281,AIR,acquisition
1282,AIR,acquisition
1283,AIR,acquisition
1284,AIR,acquisition
1285,AIR,acquisition
1286,AIR,acquisition
1287,AIR,acquisition
1288,AIR,acquisition
1289,AIR,acquisition
1290,AIR,acquisition
1291,AIR,acquisition
1292,AIR,acquisition
1293,AIR,acquisition
1294,AIR,acquisition
1295,AIR,acquisition
1296,AIR,acquisition
1297,AIR,acquisition
1298,AIR,acquisition
1299,AIR,acquisition
1300,AIR,acquisition
1301,AIR,acquisition
1302,AIR,acquisition
1303,AIR,acquisition
1304,AIR,acquisition
1305,AIR,acquisition
1306,AIR,acquisition
1307,AIR,acquisition
1308,AIR,acquisition
1309,AIR,acquisition
1310,AIR,acquisition
1311,AIR,acquisition
1312,AIR,acquisition
1313,AIR,acquisition
1314,AIR,acquisition
1315,AIR,acquisition
1316,AIR,acquisition
1317,AIR,acquisition
1318,AIR,acquisition
1319,AIR,acquisition
1320,AIR,acquisition
1321,AIR,acquisition
1322,AIR,acquisition
1323,AIR,acquisition
1324,AIR,acquisition
1325,AIR,acquisition
1326,AIR,acquisition
1327,AIR,acquisition
1328,AIR,acquisition
1329,AIR,acquisition
1330,AIR,acquisition
1331,AIR,acquisition
1332,AIR,acquisition
1333,AIR,acquisition
1334,AIR,acquisition
1335,AIR,acquisition
1336,AIR,acquisition
1337,AIR,acquisition
1338,AIR,acquisition
1339,AIR,acquisition
1340,AIR,acquisition
1341,AIR,acquisition
1342,AIR,acquisition
1343,AIR,acquisition
1344,AIR,acquisition
1345,AIR,acquisition
1346,AIR,acquisition
1347,AIR,acquisition
1348,AIR,acquisition
1349,AIR,acquisition
1350,AIR,acquisition
1351,AIR,acquisition
1352,AIR,acquisition
1353,AIR,acquisition
1354,AIR,acquisition
1355,AIR,acquisition
1356,AIR,acquisition
1357,AIR,acquisition
1358,AIR,acquisition
1359,AIR,acquisition
1360,AIR,acquisition
1361,AIR,acquisition
1362,AIR,acquisition
1363,AIR,acquisition
1364,AIR,acquisition
1365,AIR,acquisition
1366,AIR,acquisition
1367,AIR,acquisition
1368,AIR,acquisition
1369,AIR,acquisition
1370,AIR,acquisition
1371,AIR,acquisition
1372,AIR,acquisition
1373,AIR,acquisition
1374,AIR,acquisition
1375,AIR,acquisition
1376,AIR,acquisition
1377,AIR,acquisition
1378,AIR,acquisition
1379,AIR,acquisition
1380,AIR,acquisition
1381,AIR,acquisition
1382,AIR,acquisition
1383,AIR,acquisition
1384,AIR,acquisition
1385,AIR,acquisition
1386,AIR,acquisition
1387,AIR,acquisition
1388,AIR,acquisition
1389,AIR,acquisition
1390,AIR,acquisition
1391,AIR,acquisition
1392,AIR,acquisition
1393,AIR,acquisition
1394,AIR,acquisition
1395,AIR,acquisition
1396,AIR,acquisition
1397,AIR,acquisition
1398,AIR,acquisition
1399,AIR,acquisition
1400,AIR,acquisition
1401,AIR,acquisition
1402,AIR,acquisition
1403,AIR,acquisition
1404,AIR,acquisition
1405,AIR,acquisition
1406,AIR,acquisition
1407,AIR,acquisition
1408,AIR,acquisition
1409,AIR,acquisition
1410,AIR,acquisition
1411,AIR,acquisition
1412,AIR,acquisition
1413,None,acquisition
1414,None,acquisition
1415,None,acquisition
1416,None,acquisition
1417,None,acquisition
1418,None,acquisition
1419,None,acquisition
1420,None,acquisition
1421,None,acquisition
1422,None,acquisition
1423,None,acquisition
1424,None,acquisition
1425,None,acquisition
1426,None,acquisition
1427,None,acquisition
1428,None,acquisition
1429,None,acquisition
1430,None,acquisition
1431,None,acquisition
1432,None,acquisition
1433,None,acquisition
1434,None,acquisition
1435,None,acquisition
